#Organism Name	Organism Groups	Strain	BioSample	BioProject	Assembly	Level	Size(Mb)	GC%	Replicons	WGS	Scaffolds	CDS	Release Date	GenBank FTP	RefSeq FTP
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC53	SAMN09631753	PRJNA480251	GCA_003942595.1	Contig	2.47194	42.9	NA	RJNL01	26	2352	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/595/GCA_003942595.1_ASM394259v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/595/GCF_003942595.1_ASM394259v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC46	SAMN09631763	PRJNA480251	GCA_003942475.1	Contig	2.32262	43.4	NA	RJNB01	31	2169	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/475/GCA_003942475.1_ASM394247v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/475/GCF_003942475.1_ASM394247v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK340	SAMN00253970	PRJNA53169	GCA_000220275.1	Scaffold	2.40873	43	NA	AFQB01	4	2269	2011-07-07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/275/GCA_000220275.1_ASM22027v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/275/GCF_000220275.1_ASM22027v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK115	SAMN00253314	PRJNA53161	GCA_000192205.1	Scaffold	2.34673	43.4	NA	AEXW01	5	2182	2011-03-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/205/GCA_000192205.1_ASM19220v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/205/GCF_000192205.1_ASM19220v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC20	SAMN09631773	PRJNA480251	GCA_003942365.1	Contig	2.37548	43.1	NA	RJMR01	27	2244	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/365/GCA_003942365.1_ASM394236v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/365/GCF_003942365.1_ASM394236v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK160	SAMN00253316	PRJNA53165	GCA_000192275.1	Scaffold	2.33387	43.3	NA	AEXZ01	5	2166	2011-03-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/275/GCA_000192275.1_ASM19227v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/275/GCF_000192275.1_ASM19227v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC03	SAMN09631768	PRJNA480251	GCA_003943755.1	Contig	2.36813	43.1	NA	RJMW01	21	2242	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/943/755/GCA_003943755.1_ASM394375v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/943/755/GCF_003943755.1_ASM394375v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	KLC03	SAMN09631779	PRJNA480251	GCA_003944475.1	Contig	2.36222	43.1	NA	RJML01	28	2212	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/944/475/GCA_003944475.1_ASM394447v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/944/475/GCF_003944475.1_ASM394447v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC04	SAMN09631769	PRJNA480251	GCA_003943735.1	Contig	2.39259	42.9	NA	RJMV01	37	2259	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/943/735/GCA_003943735.1_ASM394373v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/943/735/GCF_003943735.1_ASM394373v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCA9	SAMN09631712	PRJNA480251	GCA_003944125.1	Contig	2.30389	42.9	NA	RJOV01	24	2190	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/944/125/GCA_003944125.1_ASM394412v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/944/125/GCF_003944125.1_ASM394412v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK150	SAMN02415615	PRJNA53163	GCA_000192245.1	Scaffold	2.32433	43.2	NA	AEXY01	5	2173	2011-03-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/245/GCA_000192245.1_ASM19224v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/245/GCF_000192245.1_ASM19224v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC16	SAMN09631771	PRJNA480251	GCA_003942385.1	Contig	2.43373	43	NA	RJMT01	39	2287	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/385/GCA_003942385.1_ASM394238v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/385/GCF_003942385.1_ASM394238v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC25	SAMN09631776	PRJNA480251	GCA_003942295.1	Contig	2.29976	43.4	NA	RJMO01	27	2149	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/295/GCA_003942295.1_ASM394229v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/295/GCF_003942295.1_ASM394229v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK1058	SAMN00253321	PRJNA53185	GCA_000195125.1	Scaffold	2.35283	43.2	NA	AFBF01	4	2196	2011-04-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/125/GCA_000195125.1_ASM19512v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/125/GCF_000195125.1_ASM19512v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC18	SAMN09631772	PRJNA480251	GCA_003942375.1	Contig	2.33724	43.2	NA	RJMS01	37	2191	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/375/GCA_003942375.1_ASM394237v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/375/GCF_003942375.1_ASM394237v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	ATCC 29667	SAMN00262642	PRJNA64743	GCA_000220315.1	Scaffold	2.42935	42.9	NA	AFQA01	10	2270	2011-07-07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/315/GCA_000220315.1_ASM22031v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/315/GCF_000220315.1_ASM22031v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK49	SAMN00253323	PRJNA53157	GCA_000212815.1	Scaffold	2.2794	43	NA	AFFO01	5	2137	2011-05-09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/815/GCA_000212815.1_ASM21281v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/815/GCF_000212815.1_ASM21281v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK1087	SAMN00253322	PRJNA53189	GCA_000204475.1	Scaffold	2.31502	43.2	NA	AFDP01	7	2175	2011-04-15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/204/475/GCA_000204475.1_ASM20447v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/475/GCF_000204475.1_ASM20447v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	OH953	SAMN10478698	PRJNA506243	GCA_003858565.1	Contig	2.47692	43	NA	RQZI01	59	2349	2018-12-03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/858/565/GCA_003858565.1_ASM385856v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/858/565/GCF_003858565.1_ASM385856v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK1059	SAMN00253969	PRJNA53187	GCA_000212795.1	Scaffold	2.42827	42.9	NA	AFFM01	9	2240	2011-05-09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/795/GCA_000212795.1_ASM21279v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/795/GCF_000212795.1_ASM21279v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	KLC10	SAMN09631782	PRJNA480251	GCA_003944485.1	Contig	2.34563	43.3	NA	RJMI01	42	2205	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/944/485/GCA_003944485.1_ASM394448v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/944/485/GCF_003944485.1_ASM394448v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	216_SSAN	SAMN03197408	PRJNA267549	GCA_001071805.1	Contig	2.35743	43.1	NA	JVPQ01	68	2223	2015-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/805/GCA_001071805.1_ASM107180v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/805/GCF_001071805.1_ASM107180v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	711_SSAN	SAMN03197916	PRJNA267549	GCA_001074035.1	Contig	2.33603	43.1	NA	JUWC01	61	2211	2015-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/035/GCA_001074035.1_ASM107403v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/035/GCF_001074035.1_ASM107403v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	SK355	SAMN00253324	PRJNA53173	GCA_000212855.1	Scaffold	2.37043	43.4	NA	AFFN01	6	2175	2011-05-09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/855/GCA_000212855.1_ASM21285v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/855/GCF_000212855.1_ASM21285v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC39	SAMN09631762	PRJNA480251	GCA_003942465.1	Contig	2.41613	43.2	NA	RJNC01	93	2262	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/465/GCA_003942465.1_ASM394246v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/465/GCF_003942465.1_ASM394246v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC31	SAMN09631778	PRJNA480251	GCA_003943655.1	Contig	2.29217	43.4	NA	RJMM01	67	2128	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/943/655/GCA_003943655.1_ASM394365v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/943/655/GCF_003943655.1_ASM394365v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC14	SAMN09631770	PRJNA480251	GCA_003943705.1	Contig	2.41836	43.1	NA	RJMU01	116	2274	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/943/705/GCA_003943705.1_ASM394370v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/943/705/GCF_003943705.1_ASM394370v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCC64	SAMN09631767	PRJNA480251	GCA_003942415.1	Contig	2.36308	43.2	NA	RJMX01	83	2242	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/415/GCA_003942415.1_ASM394241v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/415/GCF_003942415.1_ASM394241v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	KLC08	SAMN09631781	PRJNA480251	GCA_003942305.1	Contig	2.30582	43.6	NA	RJMJ01	128	2169	2018-12-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/942/305/GCA_003942305.1_ASM394230v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/942/305/GCF_003942305.1_ASM394230v1
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	CGMH010	SAMN11812007	PRJNA544156	GCA_013378335.1	Complete	2.34949	42.8	chromosome:CP040556.1	NA	1	2082	2020-07-01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/335/GCA_013378335.1_ASM1337833v1	NA
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	BCA8	SAMN14598581	PRJNA625332	GCA_012982575.1	Contig	2.21824	43.2	NA	JABBCN01	11	344	2020-05-07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/982/575/GCA_012982575.1_ASM1298257v1	NA
Streptococcus sanguinis	Bacteria;Terrabacteria group;Firmicutes	1112_SSAN	SAMN03197066	PRJNA267549	GCA_001070235.1	Contig	3.31855	42.2	NA	JWCU01	2149	0	2015-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/235/GCA_001070235.1_ASM107023v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/235/GCF_001070235.1_ASM107023v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647161	PRJEB37539	GCA_902858935.1	Scaffold	2.18507	40	NA	CADIGW01	1	1904	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/858/935/GCA_902858935.1_Ssal_L25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/858/935/GCF_902858935.1_Ssal_L25
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	NCTC8618	SAMEA3614264	PRJEB6403	GCA_900636435.1	Complete	2.20615	40.1	chromosome 1:NZ_LR134274.1/LR134274.1	NA	1	1938	2018-12-19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/636/435/GCA_900636435.1_42197_C01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/435/GCF_900636435.1_42197_C01
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	NCTC 8618	SAMN03174835	PRJNA266841	GCA_000785515.1	Complete	2.18892	40.1	chromosome:NZ_CP009913.1/CP009913.1	NA	1	1906	2014-11-19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/785/515/GCA_000785515.1_ASM78551v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/515/GCF_000785515.1_ASM78551v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	FDAARGOS_259	SAMN04875585	PRJNA231221	GCA_002073835.2	Complete	2.25932	40.1	chromosome:NZ_CP020451.2/CP020451.2	NA	1	1988	2017-03-29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/073/835/GCA_002073835.2_ASM207383v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/835/GCF_002073835.2_ASM207383v2
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ICDC2	SAMN06066184	PRJNA355056	GCA_009738225.1	Complete	2.44299	39.4915	chromosome:NZ_CP018187.1/CP018187.1; plasmid unnamed:NZ_CP018188.1/CP018188.1	NA	2	2107	2019-12-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/738/225/GCA_009738225.1_ASM973822v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/225/GCF_009738225.1_ASM973822v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	LAB813	SAMN11947030	PRJNA546007	GCA_008305695.1	Complete	2.42626	39.7063	chromosome:NZ_CP040804.1/CP040804.1; plasmid pSAL813:NZ_CP040803.1/CP040803.1	NA	2	2093	2019-09-06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/305/695/GCA_008305695.1_ASM830569v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/305/695/GCF_008305695.1_ASM830569v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	CCHSS3	SAMEA2272545	PRJEA67173	GCA_000253335.1	Complete	2.21718	39.9	chromosome:NC_015760.1/FR873481.1	NA	1	1932	2011-06-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/335/GCA_000253335.1_ASM25333v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/335/GCF_000253335.1_ASM25333v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	JIM8777	SAMEA2272047	PRJEA67171	GCA_000253315.1	Complete	2.21057	40.1	chromosome:NC_017595.1/FR873482.1	NA	1	1917	2011-06-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/315/GCA_000253315.1_ASM25331v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/315/GCF_000253315.1_ASM25331v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ATCC 25975	SAMN02401019	PRJNA227252	GCA_002094975.1	Complete	2.32635	39.6824	chromosome:NZ_CP015283.1/CP015283.1; plasmid unnamed:NZ_CP015284.1/CP015284.1	NA	2	1988	2017-04-18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/094/975/GCA_002094975.1_ASM209497v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/094/975/GCF_002094975.1_ASM209497v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ICDC1	SAMN06066182	PRJNA355044	GCA_009738205.1	Complete	2.19318	39.8	chromosome:NZ_CP018186.1/CP018186.1	NA	1	1897	2019-12-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/738/205/GCA_009738205.1_ASM973820v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/205/GCF_009738205.1_ASM973820v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ICDC3	SAMN06066191	PRJNA355057	GCA_009738245.1	Complete	2.19317	39.8	chromosome:NZ_CP018189.1/CP018189.1	NA	1	1889	2019-12-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/738/245/GCA_009738245.1_ASM973824v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/245/GCF_009738245.1_ASM973824v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	JF	SAMN04395122	PRJNA308383	GCA_001543085.1	Complete	2.19104	40.2	chromosome:NZ_CP014144.1/CP014144.1	NA	1	1903	2016-02-01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/543/085/GCA_001543085.1_ASM154308v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/085/GCF_001543085.1_ASM154308v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	NCTC7366	SAMEA3649030	PRJEB6403	GCA_900475225.1	Complete	2.18478	39.9	chromosome 1:NZ_LS483366.1/LS483366.1	NA	1	1910	2018-06-17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/225/GCA_900475225.1_42685_C01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/225/GCF_900475225.1_42685_C01
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	DB-B5	SAMN15048692	PRJNA635659	GCA_013822985.1	Complete	2.3433	39.9002	chromosome:NZ_CP054153.1/CP054153.1; plasmid pIKMIN-B501:NZ_CP054154.1/CP054154.1; plasmid pIKMIN-B502:NZ_CP054155.1/CP054155.1; plasmid pIKMIN-B503:NZ_CP054156.1/CP054156.1	NA	4	2043	2020-07-28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/822/985/GCA_013822985.1_ASM1382298v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/822/985/GCF_013822985.1_ASM1382298v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	57.I	SAMN02603111	PRJNA68129	GCA_000305335.2	Complete	2.13881	39.9243	chromosome:CP002888.1;  Unknown:CP002889.1	NA	1	1996	2011-07-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/305/335/GCA_000305335.2_ASM30533v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/305/335/GCF_000305335.2_ASM30533v2
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ATCC 27945	SAMN03140396	PRJNA264747	GCA_002094955.1	Complete	2.10827	40.2	chromosome:NZ_CP015282.1/CP015282.1	NA	1	1822	2017-04-18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/094/955/GCA_002094955.1_ASM209495v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/094/955/GCF_002094955.1_ASM209495v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	HSISS4	SAMN02471219	PRJNA196127	GCA_000448685.2	Complete	2.10099	40.2	chromosome:NZ_CP013216.1/CP013216.1	NA	1	1833	2015-12-07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/685/GCA_000448685.2_ASM44868v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/448/685/GCF_000448685.2_ASM44868v2
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	FDAARGOS_771	SAMN11056486	PRJNA231221	GCA_013267495.1	Complete	1.9995	40.1	chromosome:NZ_CP053998.1/CP053998.1	NA	1	1813	2020-06-04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/495/GCA_013267495.1_ASM1326749v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/495/GCF_013267495.1_ASM1326749v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	ATCC 7073	SAMN05421814	PRJEB18413	GCA_900143035.1	Scaffold	2.16298	40.1	NA	FRCU01	18	1920	2016-12-02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/143/035/GCA_900143035.1_IMG-taxon_2687453658_annotated_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/035/GCF_900143035.1_IMG-taxon_2687453658_annotated_assembly
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	34-09 S8	SAMN04942601	PRJNA320256	GCA_002093995.1	Contig	2.19584	39.8	NA	LXOR01	11	1943	2017-04-17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/093/995/GCA_002093995.1_ASM209399v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/093/995/GCF_002093995.1_ASM209399v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	20-12 S2	SAMN04931542	PRJNA320256	GCA_001659645.1	Contig	2.17717	39.8	NA	LXMC01	4	1891	2016-06-07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/645/GCA_001659645.1_ASM165964v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/645/GCF_001659645.1_ASM165964v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Nancy Hospital	SAMEA6647168	PRJEB37539	GCA_902859005.1	Scaffold	2.17083	40.1	NA	CADIHG01	1	1895	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/005/GCA_902859005.1_Ssal_N20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/859/005/GCF_902859005.1_Ssal_N20
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	K12	SAMN02470675	PRJNA168659	GCA_000286295.1	Contig	2.42636	39.4805	plasmid pRSSL1:NZ_ALIF01000007.1/ALIF01000007.1	ALIF01	7	2092	2012-08-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/295/GCA_000286295.1_SsalK12v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/286/295/GCF_000286295.1_SsalK12v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	85-06 S24	SAMN04942660	PRJNA320256	GCA_002094005.1	Contig	2.25502	39.8	NA	LXOU01	13	1978	2017-04-17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/094/005/GCA_002094005.1_ASM209400v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/094/005/GCF_002094005.1_ASM209400v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	M18	SAMN02471912	PRJNA71499	GCA_000225385.2	Contig	2.32598	39.4515	plasmid pSsal-M18:NZ_AGBV01000006.1/AGBV01000006.1	AGBV01	6	2028	2011-09-06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/385/GCA_000225385.2_ASM22538v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/385/GCF_000225385.1_ASM22538v2
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647159	PRJEB37543	GCA_903910465.1	Scaffold	2.22003	40	NA	CAIVZS01	1	1947	2020-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/910/465/GCA_903910465.1_Ssal_L11_v3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/910/465/GCF_903910465.1_Ssal_L11_v3
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	F6-1	SAMN07357131	PRJNA394657	GCA_002925865.1	Scaffold	2.20646	40	NA	NPDJ01	16	1937	2018-02-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/925/865/GCA_002925865.1_ASM292586v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/925/865/GCF_002925865.1_ASM292586v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	39-01 S14	SAMN04942658	PRJNA320256	GCA_002094035.1	Contig	2.36157	39.4	NA	LXOS01	87	2081	2017-04-17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/094/035/GCA_002094035.1_ASM209403v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/094/035/GCF_002094035.1_ASM209403v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A22	SAMN11946395	PRJNA544527	GCA_009717115.1	Contig	2.13416	39.9	NA	WMXX01	13	1875	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/115/GCA_009717115.1_ASM971711v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/115/GCF_009717115.1_ASM971711v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A24	SAMN11946397	PRJNA544527	GCA_009717045.1	Contig	2.13754	39.9	NA	WMXV01	11	1870	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/045/GCA_009717045.1_ASM971704v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/045/GCF_009717045.1_ASM971704v1
